Reading: 419446 lbs
Reading: 419447 lbs
Reading: 419449 lbs
Reading: 419451 lbs
Reading: 419454 lbs
Reading: 419459 lbs
Reading: 419459 lbs
Reading: 419461 lbs
Reading: 419461 lbs
Reading: 419461 lbs
Reading: 419462 lbs
Reading: 419462 lbs
Reading: 419463 lbs
Reading: 419465 lbs
Reading: 419465 lbs
Reading: 419466 lbs
Reading: 419467 lbs
Reading: 419468 lbs
Reading: 419472 lbs
Reading: 419472 lbs
Reading: 419473 lbs
Reading: 419475 lbs
Reading: 419477 lbs
Reading: 419479 lbs
Reading: 419480 lbs
Reading: 419480 lbs
Reading: 419481 lbs
Reading: 419481 lbs
Reading: 419482 lbs
Reading: 419482 lbs
Reading: 419483 lbs
Reading: 419486 lbs
