Reading: 428361 lbs
Reading: 428361 lbs
Reading: 428361 lbs
Reading: 428361 lbs
Reading: 428361 lbs
Reading: 428362 lbs
Reading: 428362 lbs
Reading: 428362 lbs
Reading: 428362 lbs
Reading: 428362 lbs
Reading: 428362 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428363 lbs
Reading: 428364 lbs
Reading: 428364 lbs
Reading: 428364 lbs
Reading: 428364 lbs
Reading: 428364 lbs
Reading: 428364 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428365 lbs
Reading: 428366 lbs
Reading: 428366 lbs
Reading: 428366 lbs
Reading: 428366 lbs
Reading: 428366 lbs
Reading: 428367 lbs
Reading: 428367 lbs
Reading: 428367 lbs
Reading: 428367 lbs
Reading: 428367 lbs
Reading: 428368 lbs
Reading: 428368 lbs
Reading: 428368 lbs
Reading: 428368 lbs
Reading: 428368 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428369 lbs
Reading: 428370 lbs
Reading: 428370 lbs
Reading: 428370 lbs
Reading: 428370 lbs
Reading: 428371 lbs
Reading: 428371 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428372 lbs
Reading: 428373 lbs
Reading: 428373 lbs
Reading: 428373 lbs
Reading: 428373 lbs
Reading: 428373 lbs
Reading: 428373 lbs
Reading: 428374 lbs
Reading: 428374 lbs
Reading: 428374 lbs
Reading: 428375 lbs
Reading: 428375 lbs
Reading: 428375 lbs
Reading: 428375 lbs
Reading: 428375 lbs
Reading: 428376 lbs
Reading: 428376 lbs
Reading: 428376 lbs
Reading: 428376 lbs
Reading: 428376 lbs
Reading: 428377 lbs
Reading: 428377 lbs
Reading: 428377 lbs
Reading: 428377 lbs
Reading: 428378 lbs
Reading: 428378 lbs
Reading: 428379 lbs
Reading: 428380 lbs
Reading: 428380 lbs
Reading: 428380 lbs
Reading: 428380 lbs
Reading: 428381 lbs
Reading: 428381 lbs
Reading: 428381 lbs
Reading: 428381 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428382 lbs
Reading: 428383 lbs
Reading: 428383 lbs
Reading: 428384 lbs
Reading: 428384 lbs
Reading: 428384 lbs
Reading: 428384 lbs
Reading: 428384 lbs
Reading: 428384 lbs
Reading: 428385 lbs
Reading: 428385 lbs
Reading: 428385 lbs
Reading: 428385 lbs
Reading: 428385 lbs
Reading: 428385 lbs
Reading: 428386 lbs
Reading: 428386 lbs
Reading: 428386 lbs
Reading: 428386 lbs
Reading: 428387 lbs
Reading: 428387 lbs
Reading: 428387 lbs
Reading: 428387 lbs
Reading: 428388 lbs
Reading: 428388 lbs
Reading: 428388 lbs
Reading: 428388 lbs
Reading: 428389 lbs
Reading: 428390 lbs
Reading: 428391 lbs
Reading: 428391 lbs
Reading: 428391 lbs
Reading: 428391 lbs
Reading: 428392 lbs
Reading: 428392 lbs
Reading: 428392 lbs
Reading: 428392 lbs
Reading: 428393 lbs
Reading: 428393 lbs
Reading: 428393 lbs
Reading: 428394 lbs
Reading: 428394 lbs
Reading: 428394 lbs
Reading: 428395 lbs
Reading: 428396 lbs
Reading: 428396 lbs
Reading: 428396 lbs
Reading: 428396 lbs
Reading: 428397 lbs
Reading: 428397 lbs
Reading: 428397 lbs
Reading: 428397 lbs
Reading: 428397 lbs
Reading: 428398 lbs
Reading: 428398 lbs
Reading: 428398 lbs
Reading: 428399 lbs
Reading: 428399 lbs
Reading: 428400 lbs
Reading: 428400 lbs
Reading: 428401 lbs
Reading: 428401 lbs
Reading: 428401 lbs
Reading: 428401 lbs
Reading: 428401 lbs
Reading: 428402 lbs
Reading: 428402 lbs
Reading: 428402 lbs
Reading: 428402 lbs
Reading: 428402 lbs
Reading: 428403 lbs
Reading: 428403 lbs
Reading: 428403 lbs
Reading: 428403 lbs
Reading: 428403 lbs
Reading: 428404 lbs
Reading: 428404 lbs
Reading: 428404 lbs
Reading: 428405 lbs
Reading: 428405 lbs
Reading: 428406 lbs
Reading: 428406 lbs
Reading: 428406 lbs
Reading: 428407 lbs
Reading: 428407 lbs
Reading: 428407 lbs
Reading: 428408 lbs
Reading: 428408 lbs
Reading: 428408 lbs
Reading: 428408 lbs
Reading: 428408 lbs
Reading: 428409 lbs
Reading: 428410 lbs
