Reading: 458278 lbs
Reading: 458279 lbs
Reading: 458280 lbs
Reading: 458281 lbs
Reading: 458284 lbs
Reading: 458285 lbs
Reading: 458285 lbs
Reading: 458287 lbs
Reading: 458287 lbs
Reading: 458290 lbs
Reading: 458293 lbs
Reading: 458293 lbs
Reading: 458294 lbs
Reading: 458294 lbs
Reading: 458299 lbs
Reading: 458302 lbs
Reading: 458302 lbs
Reading: 458303 lbs
Reading: 458303 lbs
Reading: 458304 lbs
Reading: 458305 lbs
Reading: 458305 lbs
Reading: 458307 lbs
Reading: 458307 lbs
Reading: 458308 lbs
Reading: 458309 lbs
Reading: 458310 lbs
Reading: 458310 lbs
Reading: 458312 lbs
Reading: 458315 lbs
Reading: 458315 lbs
